Name,Geometrie (EWKT),Verwaltungseinheit,Verwaltungsebene,Planungsregion,Anteil Wasserkraft an Stromproduktion EE (%),Anteil Wind an Stromproduktion EE (%),Anteil PV an Stromproduktion EE (%),Anteil Biomasse an Stromproduktion EE (%),Anteil Geothermie an Stromproduktion EE (%),Stromproduktion Wasserkraft 2022 (MWh/a),Stromproduktion Wind 2022 (MWh/a),Stromproduktion PV 2022 (MWh/a),Stromproduktion Biomasse 2022 (MWh/a),Stromproduktion Geothermie 2022 (MWh/a),Stromproduktion EE 2022 (MWh/a),Einwohnerzahl,Fläche (km²)
Feuchtwangen,SRID=31468;POINT (4378425.884172379 5449181.811361656),571145,Gemeinde,8.0,0.08,9.6,46.0,44.3,0.0,50.0,5972.0,28621.0,27565.0,0.0,62208.0,12599.0,137
Flachslanden,SRID=31468;POINT (4392229.339009246 5474640.365932),571146,Gemeinde,8.0,0.0,60.3,24.1,15.7,0.0,0.0,23219.0,9277.0,6034.0,0.0,38530.0,2342.0,40.9
Gebsattel,SRID=31468;POINT (4369529.72944216 5469846.862515037),571152,Gemeinde,8.0,0.0,0.0,59.5,40.5,0.0,0.0,0.0,4286.0,2921.0,0.0,7207.0,1720.0,19.1
Gerolfingen,SRID=31468;POINT (4391226.737327748 5436169.719490352),571154,Gemeinde,8.0,0.0,0.0,46.8,53.2,0.0,0.0,0.0,6078.0,6899.0,0.0,12977.0,962.0,12.6
Geslau,SRID=31468;POINT (4377385.279804212 5471218.771952923),571155,Gemeinde,8.0,0.0,0.0,48.4,51.6,0.0,0.0,0.0,13395.0,14273.0,0.0,27669.0,1348.0,41.9
Heilsbronn,SRID=31468;POINT (4412196.685992493 5467483.344375189),571165,Gemeinde,8.0,0.0,0.0,91.1,8.9,0.0,0.0,0.0,58199.0,5718.0,0.0,63918.0,9825.0,62.2
Herrieden,SRID=31468;POINT (4390661.164430721 5456183.750612982),571166,Gemeinde,8.0,0.2,0.0,42.7,57.0,0.0,66.5,0.0,13972.0,18645.0,0.0,32683.0,8184.0,81.6
Insingen,SRID=31468;POINT (4366591.692479671 5464499.4294474535),571169,Gemeinde,8.0,0.11,68.5,11.6,19.8,0.0,43.0,27028.0,4582.0,7832.0,0.0,39486.0,1182.0,21.3
Langfurth,SRID=31468;POINT (4387080.592981937 5441374.833455171),571170,Gemeinde,8.0,0.0,0.0,89.1,10.9,0.0,0.0,0.0,2942.0,359.0,0.0,3301.0,2031.0,21.1
Lehrberg,SRID=31468;POINT (4391817.460758498 5468536.504100105),571171,Gemeinde,8.0,0.0,0.0,63.2,36.8,0.0,0.0,0.0,14744.0,8603.0,0.0,23347.0,3117.0,50.8
Leutershausen,SRID=31468;POINT (4384295.720632489 5463781.273197109),571174,Gemeinde,8.0,0.28,0.0,49.2,50.5,0.0,149.0,0.0,26378.0,27082.0,0.0,53610.0,5650.0,84
Lichtenau,SRID=31468;POINT (4404460.944749295 5460924.107101565),571175,Gemeinde,8.0,0.13,35.9,55.4,8.6,0.0,74.9,20319.0,31367.0,4848.0,0.0,56608.0,3847.0,41.3
Merkendorf,SRID=31468;POINT (4405476.710941402 5452639.670976271),571177,Gemeinde,8.0,0.0,0.0,32.0,68.0,0.0,0.0,0.0,12897.0,27427.0,0.0,40324.0,3056.0,26.1
Mitteleschenbach,SRID=31468;POINT (4412454.063257894 5453491.182913354),571178,Gemeinde,8.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3350.0,0.0,0.0,3350.0,1695.0,10.5
Mönchsroth,SRID=31468;POINT (4380092.606026564 5432761.4705433175),571179,Gemeinde,8.0,0.0,78.5,21.5,0.0,0.0,0.0,10520.0,2885.0,0.0,0.0,13405.0,1632.0,11.9
Neuendettelsau,SRID=31468;POINT (4411985.777983889 5461644.459191484),571180,Gemeinde,8.0,0.0,34.1,35.6,30.2,0.0,0.0,9870.0,10299.0,8740.0,0.0,28909.0,7981.0,33.8
Neusitz,SRID=31468;POINT (4371069.248080122 5472101.675736012),571181,Gemeinde,8.0,0.0,0.0,74.8,25.2,0.0,0.0,0.0,4708.0,1588.0,0.0,6295.0,2104.0,13.8
Oberdachstetten,SRID=31468;POINT (4385737.567015901 5476654.736972768),571183,Gemeinde,8.0,0.0,0.0,26.9,73.1,0.0,0.0,0.0,5102.0,13885.0,0.0,18988.0,1672.0,23.6
Ohrenbach,SRID=31468;POINT (4370399.007485409 5482964.433774007),571188,Gemeinde,8.0,0.0,19.4,24.9,55.6,0.0,0.0,3654.0,4689.0,10461.0,0.0,18805.0,601.0,22.7
Ornbau,SRID=31468;POINT (4402118.664677298 5449627.315281721),571189,Gemeinde,8.0,0.0,0.0,27.0,73.0,0.0,0.0,0.0,2578.0,6986.0,0.0,9564.0,1639.0,15.2
Petersaurach,SRID=31468;POINT (4409030.411512372 5464463.742745794),571190,Gemeinde,8.0,0.21,0.0,69.8,30.0,0.0,68.6,0.0,22789.0,9802.0,0.0,32659.0,4946.0,41.8
Röckingen,SRID=31468;POINT (4394878.002459287 5436548.8595735375),571192,Gemeinde,8.0,1.4,0.0,72.6,26.0,0.0,276.0,0.0,13879.0,4972.0,0.0,19127.0,732.0,10.9
Rothenburg ob der Tauber,SRID=31468;POINT (4367892.756008838 5472722.615498033),571193,Gemeinde,8.0,0.91,56.8,34.5,7.7,0.0,378.0,23528.0,14275.0,3205.0,0.0,41387.0,11238.0,41.7
Rügland,SRID=31468;POINT (4397472.957204104 5474728.137268914),571194,Gemeinde,8.0,0.0,0.0,45.3,54.7,0.0,0.0,0.0,3258.0,3942.0,0.0,7200.0,1287.0,20.9
Sachsen b.Ansbach,SRID=31468;POINT (4402702.229284816 5462191.273667332),571196,Gemeinde,8.0,0.0,0.0,47.9,52.1,0.0,0.0,0.0,4380.0,4770.0,0.0,9151.0,3596.0,20.9
Schillingsfürst,SRID=31468;POINT (4373511.448156646 5462501.398289193),571198,Gemeinde,8.0,0.0,0.0,53.7,46.3,0.0,0.0,0.0,4315.0,3713.0,0.0,8028.0,2828.0,27.5
Schnelldorf,SRID=31468;POINT (4367369.2487011915 5452756.178408844),571199,Gemeinde,8.0,0.0,0.0,30.9,69.1,0.0,0.0,0.0,12546.0,27996.0,0.0,40542.0,3656.0,51.4
Schopfloch,SRID=31468;POINT (4376375.172168981 5444099.572254563),571200,Gemeinde,8.0,0.63,0.0,88.6,10.8,0.0,40.9,0.0,5796.0,708.0,0.0,6544.0,2944.0,15.3
Steinsfeld,SRID=31468;POINT (4370393.763596663 5477549.585124294),571205,Gemeinde,8.0,0.0,33.6,33.7,32.6,0.0,0.0,6961.0,6984.0,6760.0,0.0,20705.0,1232.0,31.8
Unterschwaningen,SRID=31468;POINT (4399298.647563672 5439066.999668488),571208,Gemeinde,8.0,0.0,0.0,22.8,77.2,0.0,0.0,0.0,3349.0,11343.0,0.0,14692.0,864.0,18.6
Wassertrüdingen,SRID=31468;POINT (4397543.772713483 5434719.401173122),571214,Gemeinde,8.0,0.0,33.2,27.3,39.5,0.0,0.0,11787.0,9673.0,13993.0,0.0,35452.0,6153.0,53.6
Weidenbach,SRID=31468;POINT (4401272.683948442 5452126.626800633),571216,Gemeinde,8.0,0.0,0.0,55.5,44.5,0.0,0.0,0.0,3282.0,2633.0,0.0,5915.0,2386.0,21.7
Weihenzell,SRID=31468;POINT (4400397.951795516 5469633.124646545),571217,Gemeinde,8.0,0.33,0.0,29.6,70.1,0.0,101.0,0.0,8892.0,21082.0,0.0,30075.0,2949.0,45.2
Weiltingen,SRID=31468;POINT (4386789.197849593 5434746.360780084),571218,Gemeinde,8.0,0.0,0.0,65.6,34.4,0.0,0.0,0.0,8970.0,4695.0,0.0,13665.0,1408.0,24
Wettringen,SRID=31468;POINT (4365931.87366193 5459558.076088105),571222,Gemeinde,8.0,0.0,63.5,14.7,21.8,0.0,0.0,7352.0,1700.0,2523.0,0.0,11574.0,994.0,21.4
Wieseth,SRID=31468;POINT (4389395.016095721 5448189.4119858565),571223,Gemeinde,8.0,0.0,0.0,37.9,62.1,0.0,0.0,0.0,3109.0,5092.0,0.0,8200.0,1322.0,20.6
Wilburgstetten,SRID=31468;POINT (4382418.47315134 5433394.381003689),571224,Gemeinde,8.0,0.08,28.2,8.2,63.5,0.0,68.1,25197.0,7318.0,56709.0,0.0,89292.0,2133.0,25.3
Windelsbach,SRID=31468;POINT (4376696.230575095 5474890.779556057),571225,Gemeinde,8.0,0.0,0.0,32.8,67.2,0.0,0.0,0.0,4612.0,9471.0,0.0,14083.0,1049.0,38.5
Windsbach,SRID=31468;POINT (4414684.332364266 5457475.022464435),571226,Gemeinde,8.0,0.19,34.0,23.5,42.3,0.0,81.4,14805.0,10236.0,18416.0,0.0,43539.0,6153.0,68.1
Wittelshofen,SRID=31468;POINT (4389051.299620571 5436957.629070444),571227,Gemeinde,8.0,0.0,0.0,19.0,81.0,0.0,0.0,0.0,3678.0,15678.0,0.0,19356.0,1269.0,24.2
Wörnitz,SRID=31468;POINT (4372226.2839092165 5458982.831869539),571228,Gemeinde,8.0,0.0,0.0,63.5,36.5,0.0,0.0,0.0,9632.0,5540.0,0.0,15172.0,1872.0,24.4
Wolframs-Eschenbach,SRID=31468;POINT (4407111.659529161 5455116.619240226),571229,Gemeinde,8.0,0.0,5.9,43.9,50.2,0.0,0.0,1720.0,12863.0,14728.0,0.0,29311.0,3103.0,25.5
Unterer Wald,SRID=31468;POINT (4401007.341412666 5445330.48580416),571451,Gemeinde,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unbekannt,1.8
Erlangen-Höchstadt,SRID=31468;POINT (4421749.416456158 5503787.522929275),572000,Landkreis,unbekannt,2.1,31.3,45.3,21.3,0.0,5089.0,76441.0,110414.0,52007.0,0.0,243952.0,139323.0,564
Adelsdorf,SRID=31468;POINT (4420259.585153802 5509268.699114448),572111,Gemeinde,7.0,2.5,0.0,97.5,0.0,0.0,186.0,0.0,7128.0,0.0,0.0,7314.0,9362.0,31.7
Aurachtal,SRID=31468;POINT (4414939.735553649 5493815.476448836),572114,Gemeinde,7.0,0.0,0.0,77.7,22.3,0.0,0.0,0.0,3948.0,1134.0,0.0,5082.0,3158.0,18.4
Baiersdorf,SRID=31468;POINT (4430318.877905766 5503255.1199614275),572115,Gemeinde,7.0,49.0,0.0,32.9,18.1,0.0,4093.0,0.0,2745.0,1511.0,0.0,8349.0,8011.0,11.8
Bubenreuth,SRID=31468;POINT (4429008.756960038 5499523.652470157),572119,Gemeinde,7.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,7028.0,0.0,0.0,7028.0,4504.0,4.1
Buckenhof,SRID=31468;POINT (4431468.137725577 5495608.732176824),572120,Gemeinde,7.0,0.0,0.0,90.9,9.1,0.0,0.0,0.0,500.0,50.3,0.0,550.0,3067.0,1.4
Eckental,SRID=31468;POINT (4442368.305625233 5493344.217047778),572121,Gemeinde,7.0,0.0,0.0,99.4,0.59,0.0,0.0,0.0,5333.0,31.7,0.0,5365.0,14642.0,29.7
Gremsdorf,SRID=31468;POINT (4416138.323650218 5507392.217326884),572126,Gemeinde,7.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2483.0,0.0,0.0,2483.0,1633.0,13
Großenseebach,SRID=31468;POINT (4418891.963331831 5500064.594122978),572127,Gemeinde,7.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1713.0,0.0,0.0,1713.0,2463.0,7.2
Hemhofen,SRID=31468;POINT (4423518.102628066 5505688.9215542),572130,Gemeinde,7.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3788.0,0.0,0.0,3788.0,5429.0,6.8
Heroldsberg,SRID=31468;POINT (4439072.183344179 5489125.56659416),572131,Gemeinde,7.0,0.0,0.0,99.5,0.51,0.0,0.0,0.0,1446.0,7.4,0.0,1453.0,8485.0,11.1
Herzogenaurach,SRID=31468;POINT (4419370.615653903 5493017.117744986),572132,Gemeinde,7.0,0.1,24.5,32.4,43.0,0.0,33.8,8502.0,11220.0,14887.0,0.0,34643.0,24068.0,47.6
Heßdorf,SRID=31468;POINT (4421342.905181383 5499497.277155),572133,Gemeinde,7.0,0.0,0.0,52.4,47.6,0.0,0.0,0.0,2001.0,1814.0,0.0,3815.0,3587.0,24.8
Höchstadt a.d.Aisch,SRID=31468;POINT (4413954.7547517475 5508038.064981893),572135,Gemeinde,7.0,3.2,0.0,96.8,0.0,0.0,309.0,0.0,9380.0,0.0,0.0,9689.0,13632.0,70.8
Kalchreuth,SRID=31468;POINT (4437156.94541872 5491475.070787792),572137,Gemeinde,7.0,5.8,0.0,94.2,0.0,0.0,71.3,0.0,1156.0,0.0,0.0,1227.0,3061.0,10.9
Lonnerstadt,SRID=31468;POINT (4410993.96838527 5507572.731722394),572139,Gemeinde,7.0,0.09,70.2,9.5,20.2,0.0,27.6,21753.0,2943.0,6266.0,0.0,30990.0,2111.0,22.7
Marloffstein,SRID=31468;POINT (4432554.719665657 5498281.046656092),572141,Gemeinde,7.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,474.0,0.0,0.0,474.0,1577.0,6.6
Möhrendorf,SRID=31468;POINT (4427897.8693705555 5500783.211907154),572142,Gemeinde,7.0,0.0,0.0,36.9,63.1,0.0,0.0,0.0,1797.0,3076.0,0.0,4874.0,4853.0,13.2
Mühlhausen,SRID=31468;POINT (4411891.101282052 5513688.617665055),572143,Gemeinde,7.0,0.14,66.2,18.9,14.7,0.0,41.8,19690.0,5635.0,4379.0,0.0,29746.0,1783.0,16.6
Oberreichenbach,SRID=31468;POINT (4411165.723410056 5495523.68495614),572147,Gemeinde,7.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,861.0,0.0,0.0,861.0,1359.0,4.8
Röttenbach,SRID=31468;POINT (4422651.791976266 5504375.131609867),572149,Gemeinde,7.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1788.0,0.0,0.0,1788.0,4703.0,7.8
Spardorf,SRID=31468;POINT (4431768.413886311 5497339.467477439),572154,Gemeinde,7.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,874.0,0.0,0.0,874.0,2230.0,3.2
Uttenreuth,SRID=31468;POINT (4433172.170310772 5495969.173151063),572158,Gemeinde,7.0,8.0,0.0,92.0,0.0,0.0,87.2,0.0,1003.0,0.0,0.0,1090.0,5046.0,6
Vestenbergsgreuth,SRID=31468;POINT (4402710.727725225 5506495.084011029),572159,Gemeinde,7.0,0.0,35.1,50.2,14.7,0.0,0.0,14959.0,21403.0,6252.0,0.0,42613.0,1555.0,31.8
Wachenroth,SRID=31468;POINT (4407453.492018586 5513495.6645016195),572160,Gemeinde,7.0,2.2,0.0,43.2,54.6,0.0,172.0,0.0,3316.0,4192.0,0.0,7680.0,2333.0,23.2
Weisendorf,SRID=31468;POINT (4415249.520180542 5499096.789393922),572164,Gemeinde,7.0,0.0,0.0,40.7,59.3,0.0,0.0,0.0,5773.0,8406.0,0.0,14179.0,6671.0,36.7
Birkach,SRID=31468;POINT (4411183.967323081 5510999.910697113),572451,Gemeinde,7.0,0.0,100.0,0.0,0.0,0.0,0.0,11538.0,0.0,0.0,0.0,11538.0,unbekannt,3.2
Buckenhofer Forst,SRID=31468;POINT (4432875.168860089 5494044.129940252),572452,Gemeinde,7.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4651.0,0.0,0.0,4651.0,unbekannt,8.8
Dormitzer Forst,SRID=31468;POINT (4435841.01130554 5493190.134571383),572453,Gemeinde,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unbekannt,10.2
Erlenstegener Forst,SRID=31468;POINT (4439070.17688019 5484729.508804002),572454,Gemeinde,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unbekannt,11.8
Forst Tennenlohe,SRID=31468;POINT (4431470.607314352 5491654.74461406),572455,Gemeinde,7.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,28.7,0.0,0.0,28.7,unbekannt,10.8
Geschaidt,SRID=31468;POINT (4440101.728374287 5488436.924375251),572456,Gemeinde,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unbekannt,8.5
Kalchreuther Forst,SRID=31468;POINT (4435590.850744671 5490079.110824021),572457,Gemeinde,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unbekannt,6.1
Kraftshofer Forst,SRID=31468;POINT (4435374.142331644 5486826.6147254035),572458,Gemeinde,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unbekannt,12.2
Mark,SRID=31468;POINT (4425381.363688692 5503090.919651897),572459,Gemeinde,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unbekannt,20.9
Neunhofer Forst,SRID=31468;POINT (4433166.708605331 5488828.433918566),572460,Gemeinde,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unbekannt,10.2
Fürth,SRID=31468;POINT (4416690.765279227 5479497.562846322),573000,Landkreis,unbekannt,0.96,36.3,46.2,16.5,0.0,2271.0,86230.0,109636.0,39263.0,0.0,237400.0,119432.0,307
Ammerndorf,SRID=31468;POINT (4416789.262413222 5476614.608542804),573111,Gemeinde,7.0,1.8,0.0,98.2,0.0,0.0,66.0,0.0,3688.0,0.0,0.0,3754.0,2033.0,5.1
Cadolzburg,SRID=31468;POINT (4416915.276842379 5480988.206182993),573114,Gemeinde,7.0,0.26,0.0,99.7,0.0,0.0,45.9,0.0,17883.0,0.0,0.0,17929.0,11298.0,45.4
Großhabersdorf,SRID=31468;POINT (4412404.446055071 5474950.099146745),573115,Gemeinde,7.0,0.04,31.5,32.0,36.5,0.0,16.4,13967.0,14180.0,16195.0,0.0,44359.0,4388.0,35.5
Langenzenn,SRID=31468;POINT (4412856.143038769 5484964.916304071),573120,Gemeinde,7.0,0.14,62.0,24.2,13.7,0.0,89.6,40137.0,15630.0,8851.0,0.0,64708.0,10684.0,46.3
Oberasbach,SRID=31468;POINT (4425799.685765795 5478102.940930906),573122,Gemeinde,7.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2649.0,0.0,0.0,2649.0,17749.0,12.1
Obermichelbach,SRID=31468;POINT (4421194.021256773 5488786.092839196),573123,Gemeinde,7.0,0.0,0.0,38.3,61.7,0.0,0.0,0.0,2098.0,3383.0,0.0,5481.0,3305.0,9.3
Puschendorf,SRID=31468;POINT (4415548.291603815 5487987.014589284),573124,Gemeinde,7.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,804.0,0.0,0.0,804.0,2229.0,3.4
Roßtal,SRID=31468;POINT (4419253.856404117 5474149.079313847),573125,Gemeinde,7.0,0.9,29.4,66.4,3.3,0.0,198.0,6481.0,14633.0,724.0,0.0,22036.0,10070.0,44.3
Seukendorf,SRID=31468;POINT (4418736.825221906 5483995.902812354),573126,Gemeinde,7.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1613.0,0.0,0.0,1613.0,3165.0,8.5
Stein,SRID=31468;POINT (4428673.350635182 5475733.336224654),573127,Gemeinde,7.0,33.2,0.0,51.6,15.2,0.0,1456.0,0.0,2259.0,665.0,0.0,4379.0,14329.0,19.5
Tuchenbach,SRID=31468;POINT (4417562.331691517 5488813.711745086),573129,Gemeinde,7.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,413.0,0.0,0.0,413.0,1392.0,6.5
Veitsbronn,SRID=31468;POINT (4419285.8297211295 5486745.930756385),573130,Gemeinde,7.0,0.43,41.2,49.3,9.0,0.0,102.0,9757.0,11674.0,2132.0,0.0,23665.0,6761.0,16.2
Wilhermsdorf,SRID=31468;POINT (4406947.046286723 5483616.5379995145),573133,Gemeinde,7.0,0.12,44.5,41.2,14.1,0.0,41.3,15888.0,14723.0,5046.0,0.0,35698.0,5495.0,26.6
Zirndorf,SRID=31468;POINT (4424425.584011811 5478814.295241355),573134,Gemeinde,7.0,2.5,0.0,74.6,22.9,0.0,252.0,0.0,7390.0,2267.0,0.0,9910.0,26534.0,28.8
Nürnberger Land,SRID=31468;POINT (4454385.506799701 5484039.367408193),574000,Landkreis,unbekannt,4.7,36.6,49.4,9.3,0.0,6505.0,50120.0,67645.0,12725.0,0.0,136995.0,171424.0,799
Alfeld,SRID=31468;POINT (4466996.975830383 5476952.799402631),574111,Gemeinde,7.0,0.24,86.0,13.8,0.0,0.0,18.2,6655.0,1067.0,0.0,0.0,7741.0,1113.0,18
Altdorf b.Nürnberg,SRID=31468;POINT (4453270.044522345 5472259.6111542145),574112,Gemeinde,7.0,1.0,70.9,20.4,7.7,0.0,286.0,19503.0,5598.0,2117.0,0.0,27504.0,15563.0,48.6
Burgthann,SRID=31468;POINT (4450346.7497394895 5468490.476127671),574117,Gemeinde,7.0,3.8,0.0,95.9,0.25,0.0,144.0,0.0,3630.0,9.4,0.0,3784.0,11614.0,39.2
Engelthal,SRID=31468;POINT (4456494.763501763 5481839.554508285),574120,Gemeinde,7.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,564.0,0.0,0.0,564.0,1115.0,13.6
Feucht,SRID=31468;POINT (4443075.395255016 5471187.709261316),574123,Gemeinde,7.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2531.0,0.0,0.0,2531.0,14088.0,9.8
Happurg,SRID=31468;POINT (4461744.748756206 5484241.6197965),574128,Gemeinde,7.0,29.5,0.0,70.5,0.0,0.0,659.0,0.0,1574.0,0.0,0.0,2233.0,3763.0,42.6
Hartenstein,SRID=31468;POINT (4465645.982722902 5495615.446333884),574129,Gemeinde,7.0,69.6,0.0,30.4,0.0,0.0,1103.0,0.0,482.0,0.0,0.0,1585.0,1436.0,24.8
Henfenfeld,SRID=31468;POINT (4455983.997614193 5484620.239322602),574131,Gemeinde,7.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,671.0,0.0,0.0,671.0,1805.0,6.6
Hersbruck,SRID=31468;POINT (4459010.595534968 5486002.920245099),574132,Gemeinde,7.0,2.7,0.0,63.0,34.4,0.0,218.0,0.0,5113.0,2791.0,0.0,8122.0,12548.0,22.9
Kirchensittenbach,SRID=31468;POINT (4458273.813684842 5491221.639742558),574135,Gemeinde,7.0,5.1,0.0,94.9,0.0,0.0,61.7,0.0,1137.0,0.0,0.0,1199.0,2119.0,43.2
Lauf a.d.Pegnitz,SRID=31468;POINT (4447820.86903217 5486328.67576652),574138,Gemeinde,7.0,10.0,0.0,89.9,0.06,0.0,721.0,0.0,6455.0,4.6,0.0,7180.0,26387.0,59.8
Leinburg,SRID=31468;POINT (4449986.789537377 5479493.428839445),574139,Gemeinde,7.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2327.0,0.0,0.0,2327.0,6761.0,29.4
Neuhaus a.d.Pegnitz,SRID=31468;POINT (4467539.09503146 5499266.877248493),574140,Gemeinde,7.0,2.8,0.0,97.2,0.0,0.0,58.2,0.0,1983.0,0.0,0.0,2041.0,2794.0,23.3
Neunkirchen a.Sand,SRID=31468;POINT (4450793.936394245 5487921.723244109),574141,Gemeinde,7.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2928.0,0.0,0.0,2928.0,4635.0,14.1
Offenhausen,SRID=31468;POINT (4457482.728942517 5479505.281891346),574145,Gemeinde,7.0,0.02,75.7,3.4,20.9,0.0,6.9,23962.0,1067.0,6599.0,0.0,31636.0,1575.0,22.5
Ottensoos,SRID=31468;POINT (4452425.881050078 5486101.154811511),574146,Gemeinde,7.0,41.9,0.0,58.1,0.0,0.0,482.0,0.0,668.0,0.0,0.0,1150.0,2025.0,10
Pommelsbrunn,SRID=31468;POINT (4464815.752556205 5485259.1961334385),574147,Gemeinde,7.0,25.7,0.0,73.8,0.52,0.0,649.0,0.0,1864.0,13.2,0.0,2527.0,5366.0,50.1
Reichenschwand,SRID=31468;POINT (4454859.232036169 5486358.500100717),574150,Gemeinde,7.0,50.5,0.0,49.5,0.0,0.0,571.0,0.0,559.0,0.0,0.0,1130.0,2385.0,6.8
Röthenbach a.d.Pegnitz,SRID=31468;POINT (4444943.817711526 5483076.248210142),574152,Gemeinde,7.0,0.0,0.0,100.0,0.05,0.0,0.0,0.0,1563.0,0.76,0.0,1564.0,12431.0,14.3
Rückersdorf,SRID=31468;POINT (4445261.032882845 5484330.763408091),574154,Gemeinde,7.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,974.0,0.0,0.0,974.0,4796.0,3.6
Schnaittach,SRID=31468;POINT (4452433.46160181 5491614.659694154),574155,Gemeinde,7.0,1.3,0.0,98.7,0.0,0.0,90.2,0.0,7051.0,0.0,0.0,7141.0,8450.0,49.3
Schwaig b.Nürnberg,SRID=31468;POINT (4442059.184386241 5482021.052550468),574156,Gemeinde,7.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1707.0,0.0,0.0,1707.0,8942.0,5.9
Schwarzenbruck,SRID=31468;POINT (4444971.195859226 5469125.534695083),574157,Gemeinde,7.0,10.1,0.0,89.9,0.0,0.0,556.0,0.0,4975.0,0.0,0.0,5531.0,8532.0,22.3
Simmelsdorf,SRID=31468;POINT (4452277.889488554 5495844.556632191),574158,Gemeinde,7.0,0.8,0.0,88.3,10.9,0.0,73.8,0.0,8154.0,1009.0,0.0,9237.0,3386.0,40.9
Velden,SRID=31468;POINT (4464759.451131603 5497551.355159132),574160,Gemeinde,7.0,10.0,0.0,77.2,12.8,0.0,141.0,0.0,1090.0,181.0,0.0,1412.0,1784.0,21.3
Vorra,SRID=31468;POINT (4463491.6890381845 5491310.824327671),574161,Gemeinde,7.0,53.6,0.0,46.4,0.0,0.0,576.0,0.0,499.0,0.0,0.0,1075.0,1742.0,22.1
Winkelhaid,SRID=31468;POINT (4449412.571851728 5472609.198140346),574164,Gemeinde,7.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1092.0,0.0,0.0,1092.0,4269.0,6.5
Behringersdorfer Forst,SRID=31468;POINT (4442171.666400448 5484895.229986345),574451,Gemeinde,7.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,unbekannt,11.2
Brunn,SRID=31468;POINT (4445822.031810532 5478788.434048083),574452,Gemeinde,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unbekannt,10.2
Engelthaler Forst,SRID=31468;POINT (4455143.2933251625 5480650.3144391235),574453,Gemeinde,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unbekannt,2.4
Feuchter Forst,SRID=31468;POINT (4444935.760019262 5472286.794870243),574454,Gemeinde,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unbekannt,20.8
Fischbach,SRID=31468;POINT (4443396.565034701 5475789.146484067),574455,Gemeinde,7.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,321.0,0.0,0.0,321.0,unbekannt,18.4
Forsthof,SRID=31468;POINT (4439715.526578059 5477382.956177245),574456,Gemeinde,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unbekannt,7.4
Günthersbühler Forst,SRID=31468;POINT (4442730.320837393 5487536.4307201225),574457,Gemeinde,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unbekannt,5.9
Haimendorfer Forst,SRID=31468;POINT (4444993.838939323 5480713.11386511),574458,Gemeinde,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unbekannt,7.5
